Date,LastTradePrice,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST,TotalTurnover
9/10/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
9/6/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
9/5/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
9/4/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
9/3/2019,679.00,679.00,679.00,679.00,2.88,115.00,"78,085.00","78,085.00"
9/2/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
8/30/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
8/29/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
8/27/2019,660.00,660.00,660.00,660.00,6.45,"2,940.00","1,940,400.00","1,940,400.00"
8/26/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/23/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/22/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/21/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/20/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/19/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/16/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/15/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/14/2019,620.00,620.00,620.00,620.00,0.00,100.00,"62,000.00","62,000.00"
8/13/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/12/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/9/2019,620.00,712.27,711.65,620.00,0.00,0.00,0.00,0.00
8/8/2019,620.00,620.00,620.00,620.00,-8.69,"1,504.00","932,480.00","932,480.00"
8/7/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
8/6/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
8/5/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
8/1/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/31/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/30/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/29/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/26/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/25/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/24/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/23/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/22/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/19/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/18/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/17/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/16/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/15/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/12/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/11/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/10/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/9/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/8/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/5/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/4/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/3/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/2/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
7/1/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
6/28/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
6/27/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
6/26/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
6/25/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
6/24/2019,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
6/21/2019,679.00,679.00,679.00,679.00,-3.00,400.00,"271,600.00","271,600.00"
6/20/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/19/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/18/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/17/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/13/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/12/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/11/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/10/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/7/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/6/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/5/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
6/3/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
5/31/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
5/30/2019,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
5/29/2019,700.00,700.00,700.00,700.00,8.02,885.00,"619,500.00","619,500.00"
5/28/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/27/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/23/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/22/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/21/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/20/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/17/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/16/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/15/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/14/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/13/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/10/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/9/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/8/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/7/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/6/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/3/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
5/2/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
4/30/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
4/25/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
4/24/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
4/23/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
4/22/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
4/19/2019,648.00,648.00,648.00,648.00,0.00,20.00,"12,960.00","12,960.00"
4/18/2019,648.00,712.27,711.65,648.00,0.00,0.00,0.00,0.00
4/17/2019,648.00,648.00,648.00,648.00,-6.22,150.00,"97,200.00","97,200.00"
4/16/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/15/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/12/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/11/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/10/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/9/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/8/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/5/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/4/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/3/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/2/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
4/1/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/29/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/28/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/27/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/26/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/25/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/22/2019,691.00,691.00,691.00,691.00,0.00,100.00,"69,100.00","69,100.00"
3/21/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/20/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/19/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/18/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/15/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/14/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/13/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/12/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/11/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/8/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/7/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/6/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/5/2019,691.00,712.27,711.65,691.00,0.00,0.00,0.00,0.00
3/4/2019,691.00,691.00,691.00,691.00,4.70,380.00,"262,580.00","262,580.00"
3/1/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/28/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/27/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/26/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/25/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/22/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/21/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/20/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/19/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/18/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/15/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/14/2019,660.00,660.00,660.00,660.00,0.00,"1,000.00","660,000.00","660,000.00"
2/13/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/12/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/11/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/8/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/7/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/6/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/5/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/4/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/1/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/31/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/30/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/29/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/28/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/25/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/24/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/23/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/22/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/21/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/18/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/17/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/16/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/15/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/14/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/11/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/10/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/9/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/8/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/4/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/3/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/2/2019,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
12/30/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/29/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/28/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/25/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/24/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/23/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/22/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/21/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/18/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/17/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/16/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/15/2020,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/14/2020,679.00,679.00,679.00,679.00,-3.00,25.00,"16,975.00","16,975.00"
12/11/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/10/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/9/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/7/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/4/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/3/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/2/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/1/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/30/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/27/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/26/2020,700.00,700.00,700.00,700.00,0.00,70.00,"49,000.00","49,000.00"
11/25/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/24/2020,700.00,700.00,700.00,700.00,0.14,360.00,"252,000.00","252,000.00"
11/23/2020,699.00,699.00,699.00,699.00,-0.14,200.00,"139,800.00","139,800.00"
11/20/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/19/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/18/2020,700.00,700.00,700.00,700.00,0.00,340.00,"238,000.00","238,000.00"
11/17/2020,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/16/2020,700.00,700.00,700.00,700.00,0.00,300.00,"210,000.00","210,000.00"
11/13/2020,700.00,700.00,700.00,700.00,5.11,185.00,"129,500.00","129,500.00"
11/12/2020,666.00,666.00,666.00,666.00,7.77,15.00,"9,990.00","9,990.00"
11/11/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
11/10/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
11/9/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
11/6/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
11/5/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
11/4/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
11/3/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
11/2/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/30/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/29/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/28/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/27/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/26/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/22/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/21/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/20/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/19/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/16/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/15/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/14/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/13/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/9/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/8/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/7/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/6/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/5/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/2/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
10/1/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/30/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/29/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/28/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/25/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/24/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/23/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/22/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/21/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/18/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/17/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/16/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/15/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/14/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/11/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/10/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/9/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/7/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/4/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/3/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/2/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
9/1/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/31/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/27/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/26/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/25/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/24/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/21/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/20/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/19/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/18/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/17/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/14/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/13/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/12/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/11/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/10/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/7/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/6/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
8/5/2020,618.00,618.00,618.00,618.00,0.00,"2,400.00","1,483,200.00","1,483,200.00"
8/4/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/31/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/30/2020,618.00,618.00,618.00,618.00,0.00,200.00,"123,600.00","123,600.00"
7/29/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/28/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/27/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/24/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/23/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/22/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/21/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/20/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/17/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/16/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/14/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/13/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/10/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/9/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/8/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/7/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/6/2020,618.00,618.00,618.00,618.00,0.00,100.00,"61,800.00","61,800.00"
7/3/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
7/2/2020,618.00,618.00,618.00,618.00,0.00,150.00,"92,700.00","92,700.00"
7/1/2020,618.00,712.27,711.65,618.00,0.00,0.00,0.00,0.00
6/30/2020,618.00,618.00,618.00,618.00,3.00,"1,000.00","618,000.00","618,000.00"
6/29/2020,600.00,600.00,600.00,600.00,-9.09,300.00,"180,000.00","180,000.00"
6/26/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/25/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/24/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/23/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/22/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/19/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/18/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/17/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/16/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/15/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/12/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/11/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/10/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/9/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/8/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/4/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/3/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/2/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
6/1/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/29/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/28/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/27/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/26/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/22/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/21/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/20/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/19/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/18/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/15/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/14/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/13/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/12/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/11/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/8/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/7/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/6/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/5/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
5/4/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/30/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/29/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/28/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/27/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/24/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/23/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/22/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/21/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/16/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/15/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/14/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/13/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/10/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/9/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/8/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/7/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/6/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/3/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
4/2/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
